objectid,parentid,group_count,title,creator,date,year,subject,description,county,city,location,latitude,longitude,type,format,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-mullan-1909-004,mullan-1909,4,"Sanborn Map of Mullan, Shoshone County, Idaho, 1909",Sanborn Map Company,1909,1909,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1909-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1909-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1909-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1909-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1909-004_th.jpg"
mullan-1918,,,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,group of map pages highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",47.47016062,-115.8019844,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-001_th.jpg"
sanborn-mullan-1918-001,mullan-1918,7,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1918-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1918-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1918-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-001_th.jpg"
sanborn-mullan-1918-002,mullan-1918,7,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1918-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1918-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1918-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-002_th.jpg"
sanborn-mullan-1918-003,mullan-1918,7,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1918-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1918-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1918-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-003_th.jpg"
sanborn-mullan-1918-004,mullan-1918,7,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1918-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1918-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1918-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-004_th.jpg"
sanborn-mullan-1918-005,mullan-1918,7,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1918-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1918-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1918-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-005_th.jpg"
sanborn-mullan-1918-006,mullan-1918,7,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1918-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1918-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1918-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-006_th.jpg"
sanborn-mullan-1918-007,mullan-1918,7,"Sanborn Map of Mullan, Shoshone County, Idaho, 1918",Sanborn Map Company,1918,1918,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1918-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1918-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1918-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1918-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1918-007_th.jpg"
mullan-1927,,,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,group of map pages highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",47.47016062,-115.8019844,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-001_th.jpg"
sanborn-mullan-1927-001,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-001_th.jpg"
sanborn-mullan-1927-002,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-002_th.jpg"
sanborn-mullan-1927-003,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-003_th.jpg"
sanborn-mullan-1927-004,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-004_th.jpg"
sanborn-mullan-1927-005,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-005_th.jpg"
sanborn-mullan-1927-006,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-006_th.jpg"
sanborn-mullan-1927-007,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-007_th.jpg"
sanborn-mullan-1927-008,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-008.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-008.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-008.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-008_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-008_th.jpg"
sanborn-mullan-1927-009,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-009.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-009.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-009.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-009_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-009_th.jpg"
sanborn-mullan-1927-010,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-010.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-010.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-010.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-010_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-010_th.jpg"
sanborn-mullan-1927-011,mullan-1927,11,"Sanborn Map of Mullan, Shoshone County, Idaho, 1927",Sanborn Map Company,1927,1927,,map page highlighting detailed information about the location's features,Shoshone,Mullan,"Mullan, Idaho",,,Image;StillImage,image/jpg,sanborn-mullan-1927-011.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-mullan-1927-011.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-mullan-1927-011.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-mullan-1927-011_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-mullan-1927-011_th.jpg"
nampa-1892,,,"Sanborn Map of Nampa, Canyon County, Idaho, 1892",Sanborn Map Company,1892,1892,,group of map pages highlighting detailed information about the location's features,Canyon,Nampa,"Nampa, Idaho",43.5773284,-116.557404,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-nampa-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-nampa-1892-001_th.jpg"
sanborn-nampa-1892-001,nampa-1892,2,"Sanborn Map of Nampa, Canyon County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Canyon,Nampa,"Nampa, Idaho",,,Image;StillImage,image/jpg,sanborn-nampa-1892-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-nampa-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-nampa-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-nampa-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-nampa-1892-001_th.jpg"
sanborn-nampa-1892-002,nampa-1892,2,"Sanborn Map of Nampa, Canyon County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Canyon,Nampa,"Nampa, Idaho",,,Image;StillImage,image/jpg,sanborn-nampa-1892-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-nampa-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-nampa-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-nampa-1892-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-nampa-1892-002_th.jpg"
sanborn-orofino-1911-001,,1,"Sanborn Map of Orofino, Clearwater County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",46.48019759,-116.2585869,Image;StillImage,image/jpg,sanborn-orofino-1911-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1911-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1911-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1911-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1911-001_th.jpg"
orofino-1914,,,"Sanborn Map of Orofino, Clearwater County, Idaho, 1914",Sanborn Map Company,1914,1914,,group of map pages highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1914-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1914-001_th.jpg"
sanborn-orofino-1914-001,orofino-1914,2,"Sanborn Map of Orofino, Clearwater County, Idaho, 1914",Sanborn Map Company,1914,1914,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1914-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1914-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1914-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1914-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1914-001_th.jpg"
sanborn-orofino-1914-002,orofino-1914,2,"Sanborn Map of Orofino, Clearwater County, Idaho, 1914",Sanborn Map Company,1914,1914,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1914-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1914-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1914-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1914-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1914-002_th.jpg"
orofino-1928,,,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,group of map pages highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",46.48019759,-116.2585869,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-001_th.jpg"
sanborn-orofino-1928-001,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-001_th.jpg"
sanborn-orofino-1928-002,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-002_th.jpg"
sanborn-orofino-1928-003,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-003_th.jpg"
sanborn-orofino-1928-004,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-004_th.jpg"
sanborn-orofino-1928-005,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-005_th.jpg"
sanborn-orofino-1928-006,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-006_th.jpg"
sanborn-orofino-1928-007,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-007_th.jpg"
sanborn-orofino-1928-008,orofino-1928,8,"Sanborn Map of Orofino, Clearwater County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Clearwater,Orofino,"Orofino, Idaho",,,Image;StillImage,image/jpg,sanborn-orofino-1928-008.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-orofino-1928-008.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-orofino-1928-008.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-orofino-1928-008_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-orofino-1928-008_th.jpg"
paris-1892,,,"Sanborn Map of Paris, Bear Lake County, Idaho, 1892",Sanborn Map Company,1892,1892,,group of map pages highlighting detailed information about the location's features,Bear Lake,Paris,"Paris, Idaho",42.22743221,-111.4013595,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-paris-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-paris-1892-001_th.jpg"
sanborn-paris-1892-001,paris-1892,2,"Sanborn Map of Paris, Bear Lake County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bear Lake,Paris,"Paris, Idaho",,,Image;StillImage,image/jpg,sanborn-paris-1892-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-paris-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-paris-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-paris-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-paris-1892-001_th.jpg"
sanborn-paris-1892-002,paris-1892,2,"Sanborn Map of Paris, Bear Lake County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bear Lake,Paris,"Paris, Idaho",,,Image;StillImage,image/jpg,sanborn-paris-1892-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-paris-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-paris-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-paris-1892-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-paris-1892-002_th.jpg"
payette-1893,,,"Sanborn Map of Payette, Payette County, Idaho, 1893",Sanborn Map Company,1893,1893,,group of map pages highlighting detailed information about the location's features,Payette,Payette,"Payette, Idaho",44.0779772,-116.931484,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-payette-1893-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-payette-1893-001_th.jpg"
sanborn-payette-1893-001,payette-1893,3,"Sanborn Map of Payette, Payette County, Idaho, 1893",Sanborn Map Company,1893,1893,,map page highlighting detailed information about the location's features,Payette,Payette,"Payette, Idaho",,,Image;StillImage,image/jpg,sanborn-payette-1893-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-payette-1893-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-payette-1893-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-payette-1893-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-payette-1893-001_th.jpg"
sanborn-payette-1893-002,payette-1893,3,"Sanborn Map of Payette, Payette County, Idaho, 1893",Sanborn Map Company,1893,1893,,map page highlighting detailed information about the location's features,Payette,Payette,"Payette, Idaho",,,Image;StillImage,image/jpg,sanborn-payette-1893-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-payette-1893-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-payette-1893-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-payette-1893-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-payette-1893-002_th.jpg"
sanborn-payette-1893-003,payette-1893,3,"Sanborn Map of Payette, Payette County, Idaho, 1893",Sanborn Map Company,1893-01,1893,Public School; General Store; Hand Printing; Storage; Dwelling; Drugs; Hotel; Dining Room; Methodist Church; Church,map page highlighting detailed information about the location's features,Payette,Payette,"Payette, Idaho",,,Image;StillImage,image/jpg,sanborn-payette-1893-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-payette-1893-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-payette-1893-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-payette-1893-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-payette-1893-003_th.jpg"
plummer-1921,,,"Sanborn Map of Plummer, Benewah County, Idaho, 1921",Sanborn Map Company,1921,1921,,group of map pages highlighting detailed information about the location's features,Benewah,Plummer,"Plummer, Idaho",47.33494513,-116.8870881,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-plummer-1921-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-plummer-1921-001_th.jpg"
